EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
-536.4622099427775,10994.301570194295,14099.927950887515,11938.7999356917,-2951.0244669258846,1394.4778225686402,1328.014004918394,-23803.895415651925,0.0
-534.1637837097552,11001.911385546115,14105.7037888306,11942.003441684878,-2952.120089793439,1397.4431496775653,1330.2528864303536,-23787.21098481014,0.0
-531.19845660083,10997.77898190436,14104.012718752418,11944.266141085262,-2948.7498585812873,1404.2907925997822,1336.1597227597786,-23758.915333361118,0.0
-531.0436403260668,11001.101577339661,14106.21587343174,11945.754759111831,-2943.617103625678,1403.361894951203,1334.3257453510457,-23731.429490118553,0.0
-529.4002060247349,11006.853597394322,14112.43234231069,11951.744958050744,-2938.662982833257,1403.361894951203,1335.4809129396633,-23705.81335111736,0.0
-529.555022299498,11005.900881857318,14109.907646137632,11947.957913791153,-2941.4020400021436,1403.20707867644,1339.7204970793314,-23703.788830601225,0.0
-528.602306762494,11001.66129771765,14102.321648674237,11936.263330574428,-2949.6787562298664,1400.2417515675147,1339.565680804568,-23721.19970703997,0.0
-529.2572986941843,11002.614013254655,14103.703086202893,11938.19257953686,-2949.261943182427,1400.8252898339297,1338.0175180569368,-23744.838961301884,0.0
-531.5795428156316,11006.31769490476,14109.01447532169,11942.932339333456,-2948.8570390792006,1401.718460649871,1338.5057847696512,-23769.204661160762,0.0
-532.7585282926742,11008.806664245181,14112.408524422268,11946.886108812023,-2943.5932857372527,1405.6603211842255,1342.3523737503053,-23785.198373238218,0.0
-534.330508928731,11010.211919662263,14113.12306107502,11948.434271559654,-2942.1761213759596,1405.5531406863124,1340.0182206846453,-23775.849852031366,0.0
-533.985149546567,11010.473916434938,14111.920257709551,11947.743552795328,-2942.235666097022,1405.6484122400127,1338.672509988627,-23759.105876468522,0.0
-529.7693832953239,11012.403165397373,14113.361239959271,11949.589439148273,-2941.8069441053703,1406.5773098885918,1337.207709850483,-23740.587468218004,0.0
-525.1606218850668,11018.822086327935,14120.649513817352,11955.472457589272,-2937.0671843087753,1407.5657522582335,1334.373381127896,-23712.625267206935,0.0
-521.6832101750019,11018.071822842545,14120.685240649991,11956.496626791552,-2935.042663792641,1412.1864226127032,1343.1859998451837,-23683.436444941974,0.0
-519.0513335040282,11015.15413151047,14118.744082743344,11955.9726332462,-2933.518318933435,1418.128985774766,1358.5009021025242,-23679.22067869073,0.0
-521.4331223465383,11017.238196747667,14116.791015892486,11953.257393965738,-2936.138286660196,1415.3661107174541,1352.8917893784126,-23695.250117600823,0.0
-527.5424107275769,11011.498085637217,14110.00291769133,11947.076651919424,-2941.8783977706457,1409.1734597269278,1346.2942342846595,-23728.916702889703,0.0
-536.0096700627006,11004.948166320313,14102.678917000612,11938.275942146349,-2949.0594911308135,1405.6007764631624,1345.0437951423417,-23759.963320451825,0.0
-540.0229842623302,11004.507535384451,14099.939859831726,11933.309912409715,-2954.69242174335,1400.9562882202679,1332.2535890580618,-23776.957383843135,0.0
-539.0226329484759,11002.12574654194,14096.402903400598,11930.66612679453,-2958.70573594298,1392.5604825504195,1320.8210026140132,-23773.95632990157,0.0
-535.8429448437249,11009.556927730571,14102.226377120534,11937.15650139037,-2951.524642582812,1400.8610166665674,1340.9828451658618,-23757.438624278762,0.0
-531.2222744892551,11012.367438564734,14105.6085172769,11940.312371606695,-2950.0122066678177,1408.697101958426,1352.058163283534,-23729.797964761434,0.0
-529.6145670205608,11007.568134047076,14101.952471403649,11937.358953441983,-2950.881559595334,1412.4484193853793,1359.5131623605907,-23705.26553968358,0.0
-528.387945766668,11013.093884161699,14107.79976301201,11942.241620569128,-2947.678053602158,1409.0900971174399,1357.6672760076456,-23682.62663673552,0.0
-526.8397830190364,11015.725760832673,14108.359483389999,11943.206245050344,-2947.868596709559,1403.3499860069905,1343.1740909009711,-23687.926116910105,0.0
-528.7094872604068,11006.52014695637,14104.25089763667,11945.957211163444,-2941.497311555844,1406.7916708844177,1337.4577976789467,-23701.99058002513,0.0
-530.4362841712268,11007.651496656563,14108.931112712202,11950.768424625314,-2932.1964261258418,1404.7552414240715,1331.1222393578696,-23727.189905978885,0.0
-529.4835686342227,11008.544667472504,14108.7405696048,11948.100821121703,-2934.5067613030765,1402.4449062468366,1330.8364246967683,-23752.65122870532,0.0
-531.281819210318,11001.375483056549,14102.25019500896,11941.134088757362,-2942.6524791444617,1400.420385730703,1334.3376542952585,-23770.657552354693,0.0
-534.4376894266438,11002.959372636818,14102.023925068923,11938.966660910677,-2945.9869835239756,1400.3727499538527,1336.231176425054,-23768.6687586712,0.0
-533.0086161211378,11007.699132433414,14103.51254309549,11940.121828499294,-2947.070697447318,1402.4925420236868,1337.9579733358737,-23748.923729166792,0.0
-531.1270029355547,11007.198956776487,14099.189596346336,11935.786972805927,-2949.6787562298664,1400.7538361686545,1332.9323988781775,-23721.259251761032,0.0
-531.1865476566174,11003.959723950673,14098.891872741022,11936.32287529549,-2946.37997868299,1404.6956967030087,1339.4346824182303,-23697.167457619045,0.0
-530.7935524976033,11005.44834197724,14100.142311883339,11938.93093407804,-2943.224108466664,1405.0648739735977,1340.3635800668092,-23675.29072710059,0.0
-528.8881214235952,11010.271464383326,14100.98784692243,11939.40729184654,-2944.510274441619,1406.7916708844177,1343.6147218368355,-23677.350974449357,0.0
-528.9833929772956,11005.996153411019,14094.342656051827,11930.606582073466,-2953.5491630989454,1402.5520867447497,1342.8644583514447,-23691.30825706647,0.0
-530.5315557249272,11005.96042657838,14096.331449735324,11931.011486176692,-2953.799250927409,1401.8375500919967,1345.329609803443,-23714.70933244413,0.0
-531.9129932535831,11001.315938335487,14100.309037102315,11934.69134993837,-2949.4643952340407,1404.6480609261585,1349.7716459947244,-23739.134577024073,0.0
-531.5080891503563,10997.659892462234,14100.309037102315,11935.513067089038,-2948.7974943581376,1401.7303695940836,1348.6164784061068,-23751.245973288238,0.0
-529.0310287541457,11008.044491815577,14109.609922532318,11943.70642070727,-2942.2475750412345,1402.5997225216,1343.840991776874,-23749.29290643738,0.0
-529.2453897499717,11007.806312931327,14110.550729125109,11946.231116880334,-2937.853174626803,1407.4585717603206,1337.3267992926087,-23738.181861487068,0.0
-528.3641278782429,11008.10403653664,14108.812023270077,11942.372618955467,-2940.735139126241,1408.4827409625998,1334.5281974026593,-23715.01896499366,0.0
-526.5777862463603,11011.676719800407,14108.657206995313,11943.09906455243,-2938.341441339518,1411.4242501831,1340.1611280151958,-23685.365693904405,0.0
-523.350462364759,11018.46481800156,14112.801519581282,11947.350557636313,-2936.4955549865726,1416.199736812333,1348.6879320713822,-23663.26269344591,0.0
-522.1595679435039,11017.214378859242,14110.800816953571,11947.040925086785,-2936.1978313812588,1414.758754562614,1349.4262866125605,-23658.39193526298,0.0
-523.8387290774737,11011.629084023556,14105.263157894737,11940.479096825671,-2940.246872413526,1410.1261752639318,1351.736621789795,-23677.565335445186,0.0
-523.9220916869614,11013.546424041777,14108.514299664763,11942.503617341805,-2940.985226954704,1409.8879963796808,1354.65431312187,-23697.274638116956,0.0
-526.0776105894332,11010.604914821277,14106.596959646542,11943.515877599872,-2939.7347878123865,1410.947892414598,1353.9755033017548,-23717.067303398217,0.0
