EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Trigger
1383.0928719014414,-1802.073347187405,-851.2751502015589,-6763.077509363407,-10382.527197051344,-9277.520081457178,-5429.061396561888,-12045.706527887769,0.0
1380.9730798316075,-1811.48141311532,-863.3508196330854,-6774.129009592654,-10388.303034994433,-9280.032868686027,-5434.658600341787,-12037.334540106347,0.0
1378.0792063879576,-1809.3139852686359,-860.0520420862088,-6777.33251558583,-10392.506892301462,-9285.713435075413,-5443.911849994938,-12036.143645685092,0.0
1377.781482782644,-1810.0880666424518,-859.837681090383,-6785.382961873515,-10401.51005412615,-9286.201701788128,-5447.091538099689,-12045.14680750978,0.0
1378.3531121048463,-1817.340613667895,-866.8163223989377,-6788.657921531966,-10405.773456154244,-9289.226573618116,-5446.400819335361,-12062.903043330693,0.0
1382.473606802389,-1814.9230979927474,-864.3392620027271,-6784.454064224936,-10403.760844582324,-9288.78594268225,-5444.447752484503,-12070.26277085405,0.0
1381.8186148706986,-1811.219416342644,-857.2058044194092,-6777.999416461733,-10398.961540064665,-9285.570527744863,-5442.030236809355,-12075.02634853907,0.0
1381.3422571021965,-1812.2078587122858,-856.6341750972067,-6776.868066761541,-10397.175198432782,-9283.629369838218,-5442.149326251481,-12073.513912624076,0.0
1384.855395644899,-1815.1255500443608,-863.7438147920996,-6786.359495298944,-10403.582210419136,-9289.833929772956,-5446.722360829101,-12066.570998148158,0.0
1382.4616978581764,-1819.9010366735938,-869.8411942289256,-6792.349694237857,-10409.02459792427,-9289.976837103506,-5443.12585967691,-12056.376941902216,0.0
1386.1891973967047,-1814.9230979927474,-865.1728880976057,-6788.264926372952,-10403.070125817996,-9281.557213545233,-5439.910444739521,-12042.967470718884,0.0
1385.8319290703282,-1809.3497121012736,-860.0520420862088,-6780.964743570658,-10396.758385385345,-9279.854234522838,-5435.230229663989,-12035.5839253071,0.0
1384.7363062027734,-1808.385087620057,-858.5396061712148,-6776.570343156227,-10396.31775444948,-9282.90292424125,-5434.063153131159,-12035.548198474464,0.0
1384.4981273185226,-1812.124496102798,-867.0187744505511,-6781.5006460602235,-10398.79481484569,-9285.14180575321,-5438.5647340435025,-12041.728940520778,0.0
1383.1166897898668,-1813.9584735115309,-874.0807783685937,-6787.740932827601,-10399.283081558404,-9283.808004001405,-5439.76753740897,-12053.959426227068,0.0
1380.270452123067,-1818.8768674713142,-878.7133576672759,-6798.208894790432,-10411.72792826052,-9294.28787490845,-5449.580507440112,-12065.261014284779,0.0
1383.188143455142,-1822.699638563543,-874.9620402403224,-6793.588224435963,-10409.6200451349,-9293.204160985108,-5452.224293055299,-12071.882387266956,0.0
1390.9527750817251,-1815.8281777529012,-864.9585271017797,-6783.441803966869,-10405.142282110979,-9285.677708242776,-5442.589957187345,-12069.786413085547,0.0
1390.476417313223,-1818.1504218743487,-864.9942539344174,-6781.774551777112,-10400.200070262772,-9281.235672051494,-5437.647745339137,-12070.441405017238,0.0
1382.1639742528625,-1824.5097980838507,-870.7224561006544,-6790.396627386999,-10402.951036375869,-9284.43917804467,-5435.885221595679,-12058.365735585712,0.0
1378.6984714870102,-1817.745517771122,-865.3515222607939,-6788.90800936043,-10404.796922728814,-9288.369129634813,-5440.6487992807,-12045.206352230844,0.0
